place_id,name_n,obj_id,name_cln,text
place_260,obj1774-pl-836,obj1774,Paris,Paris
place_260,obj1775-pl-839,obj1775,Paris,Paris
place_260,obj1776-pl-842,obj1776,Paris,Paris
place_260,-pl-852,,Paris,Paris
place_260,obj1786-pl-856,obj1786,Paris,Paris
place_260,obj1788-pl-858,obj1788,Paris,Paris
place_260,obj1789-pl-860,obj1789,Paris,Paris
place_260,obj1791-pl-863,obj1791,Paris,Paris
place_260,obj1825-pl-874,obj1825,Paris,Paris
place_260,obj1827-pl-885,obj1827,Paris,Paris
place_260,obj1845-pl-917,obj1845,Paris,Paris
place_260,obj1858-pl-937,obj1858,Paris,Paris
place_260,obj1863-pl-941,obj1863,Paris,Paris
place_261,obj1570-pl-488,obj1570,"Places des Italiens, Paris","5 Places des Italiens, Paris"
place_262,obj1655-pl-625,obj1655,"US Consulate, Paris","US Consulate, Paris"
place_263,obj1665-pl-654,obj1665,US Consulate Paris,US Consulate Paris
place_264,obj1578-pl-504,obj1578,"L’enceinte de la Muette, 7 Passy","L’enceinte de la Muette, 7 Passy"
place_265,obj1614-pl-558,obj1614,Passy,Passy
place_265,obj1665-pl-655,obj1665,Passy,Passy
place_266,obj1427-pl-183,obj1427,Pelenqup,Pelenqup
place_267,obj1530-pl-396,obj1530,Pendleton,Pendleton
place_268,obj1459-pl-253,obj1459,Penn,Penn
place_269,obj1459-pl-252,obj1459,"Bolton Farm, Bucks Co., PA","Bolton Farm, Bucks Co., PA"
place_270,obj1460-pl-255,obj1460,PA,PA
place_271,obj1246-pl-735,obj1246,"Bolton Farm, near Bristol, Pennsylvania","Bolton Farm, near Bristol, Pennsylvania"
place_272,obj930-pl-261,obj930,Pennsylvania,Pennsylvania
place_272,obj950-pl-285,obj950,Pennsylvania,Pennsylvania
place_272,obj1311-pl-4,obj1311,Pennsylvania,Pennsylvania
place_272,obj1526-pl-379,obj1526,Pennsylvania,Pennsylvania
place_272,obj1621-pl-566,obj1621,Pennsylvania,Pennsylvania
place_273,obj1473-pl-280,obj1473,Pensa,Pensa
place_274,obj1710-pl-724,obj1710,Ohi,Ohi.
place_275,obj1739-pl-765,obj1739,Phi,"Phi,"
place_276,obj1314-pl-10,obj1314,Phil,Phil
place_276,obj1320-pl-21,obj1320,Phil,Phil
place_276,obj1329-pl-33,obj1329,Phil,Phil
place_276,obj1352-pl-71,obj1352,Phil,Phil
place_276,obj1373-pl-104,obj1373,Phil,Phil
place_276,obj1439-pl-202,obj1439,Phil,Phil
place_276,obj1451-pl-236,obj1451,Phil,Phil
place_276,obj1670-pl-664,obj1670,Phil,Phil
place_276,obj1703-pl-712,obj1703,Phil,Phil
place_277,obj1263-pl-782,obj1263,Phila,Phila
place_278,obj859-pl-161,obj859,Philadelphia,[Philadelphia]
place_279,obj755-pl-4,obj755,Philadelphia,Philadelphia
place_279,obj759-pl-12,obj759,Philadelphia,Philadelphia
place_279,obj787-pl-60,obj787,Philadelphia,Philadelphia
place_279,obj792-pl-68,obj792,Philadelphia,Philadelphia
place_279,obj802-pl-82,obj802,Philadelphia,Philadelphia
place_279,obj818-pl-104,obj818,Philadelphia,Philadelphia
place_279,obj819-pl-105,obj819,Philadelphia,Philadelphia
place_279,obj820-pl-106,obj820,Philadelphia,Philadelphia
place_279,obj855-pl-159,obj855,Philadelphia,Philadelphia
place_279,obj906-pl-232,obj906,Philadelphia,Philadelphia
place_279,obj908-pl-233,obj908,Philadelphia,Philadelphia
place_279,obj951-pl-291,obj951,Philadelphia,Philadelphia
place_279,obj952-pl-297,obj952,Philadelphia,Philadelphia
place_279,obj952-pl-299,obj952,Philadelphia,Philadelphia
place_279,obj959-pl-312,obj959,Philadelphia,Philadelphia
place_279,obj967-pl-323,obj967,Philadelphia,Philadelphia
place_279,obj978-pl-343,obj978,Philadelphia,Philadelphia
place_279,obj1036-pl-416,obj1036,Philadelphia,Philadelphia
place_279,obj1045-pl-437,obj1045,Philadelphia,Philadelphia
place_279,obj1063-pl-454,obj1063,Philadelphia,Philadelphia
place_279,obj1104-pl-524,obj1104,Philadelphia,Philadelphia
place_279,obj1122-pl-538,obj1122,Philadelphia,Philadelphia
place_279,obj1122-pl-545,obj1122,Philadelphia,Philadelphia
place_279,obj1127-pl-558,obj1127,Philadelphia,Philadelphia
place_279,obj1127-pl-559,obj1127,Philadelphia,Philadelphia
place_279,obj1130-pl-563,obj1130,Philadelphia,Philadelphia
place_279,obj1137-pl-589,obj1137,Philadelphia,Philadelphia
place_279,obj1153-pl-618,obj1153,Philadelphia,Philadelphia
place_279,obj1177-pl-649,obj1177,Philadelphia,Philadelphia
place_279,obj1188-pl-666,obj1188,Philadelphia,Philadelphia
place_279,obj1203-pl-681,obj1203,Philadelphia,Philadelphia
place_279,obj1206-pl-688,obj1206,Philadelphia,Philadelphia
place_279,obj1222-pl-710,obj1222,Philadelphia,Philadelphia
place_279,obj1238-pl-727,obj1238,Philadelphia,Philadelphia
place_279,obj1260-pl-774,obj1260,Philadelphia,Philadelphia
place_279,obj1273-pl-799,obj1273,Philadelphia,Philadelphia
place_279,obj1285-pl-822,obj1285,Philadelphia,Philadelphia
place_279,obj1292-pl-833,obj1292,Philadelphia,Philadelphia
place_279,obj1311-pl-3,obj1311,Philadelphia,Philadelphia
place_279,obj1312-pl-8,obj1312,Philadelphia,Philadelphia
place_279,obj1315-pl-13,obj1315,Philadelphia,Philadelphia
place_279,obj1326-pl-30,obj1326,Philadelphia,Philadelphia
place_279,obj1344-pl-59,obj1344,Philadelphia,Philadelphia
place_279,obj1355-pl-76,obj1355,Philadelphia,Philadelphia
place_279,obj1356-pl-77,obj1356,Philadelphia,Philadelphia
place_279,obj1361-pl-85,obj1361,Philadelphia,Philadelphia
place_279,obj1382-pl-114,obj1382,Philadelphia,Philadelphia
place_279,obj1395-pl-128,obj1395,Philadelphia,Philadelphia
place_279,obj1397-pl-135,obj1397,Philadelphia,Philadelphia
place_279,obj1398-pl-139,obj1398,Philadelphia,Philadelphia
place_279,obj1409-pl-154,obj1409,Philadelphia,Philadelphia
place_279,obj1419-pl-168,obj1419,Philadelphia,Philadelphia
place_279,obj1426-pl-178,obj1426,Philadelphia,Philadelphia
place_279,obj1429-pl-186,obj1429,Philadelphia,Philadelphia
place_279,obj1430-pl-188,obj1430,Philadelphia,Philadelphia
place_279,obj1439-pl-203,obj1439,Philadelphia,Philadelphia
place_279,obj1441-pl-211,obj1441,Philadelphia,Philadelphia
place_279,obj1451-pl-235,obj1451,Philadelphia,Philadelphia
place_279,obj1453-pl-241,obj1453,Philadelphia,Philadelphia
place_279,obj1456-pl-247,obj1456,Philadelphia,Philadelphia
place_279,obj1458-pl-250,obj1458,Philadelphia,Philadelphia
place_279,obj1460-pl-254,obj1460,Philadelphia,Philadelphia
place_279,obj1461-pl-257,obj1461,Philadelphia,Philadelphia
place_279,obj1474-pl-283,obj1474,Philadelphia,Philadelphia
place_279,obj1481-pl-305,obj1481,Philadelphia,Philadelphia
place_279,obj1500-pl-330,obj1500,Philadelphia,Philadelphia
place_279,obj1506-pl-339,obj1506,Philadelphia,Philadelphia
place_279,obj1507-pl-340,obj1507,Philadelphia,Philadelphia
place_279,obj1509-pl-341,obj1509,Philadelphia,Philadelphia
place_279,obj1525-pl-376,obj1525,Philadelphia,Philadelphia
place_279,obj1526-pl-378,obj1526,Philadelphia,Philadelphia
place_279,obj1527-pl-381,obj1527,Philadelphia,Philadelphia
place_279,obj1529-pl-389,obj1529,Philadelphia,Philadelphia
place_279,obj1539-pl-425,obj1539,Philadelphia,Philadelphia
place_279,obj1554-pl-453,obj1554,Philadelphia,Philadelphia
place_279,obj1563-pl-472,obj1563,Philadelphia,Philadelphia
place_279,obj1567-pl-481,obj1567,Philadelphia,Philadelphia
place_279,obj1569-pl-485,obj1569,Philadelphia,Philadelphia
place_279,obj1573-pl-495,obj1573,Philadelphia,Philadelphia
place_279,obj1592-pl-524,obj1592,Philadelphia,Philadelphia
place_279,obj1598-pl-533,obj1598,Philadelphia,Philadelphia
place_279,obj1601-pl-541,obj1601,Philadelphia,Philadelphia
place_279,obj1635-pl-589,obj1635,Philadelphia,Philadelphia
place_279,obj1648-pl-606,obj1648,Philadelphia,Philadelphia
place_279,obj1648-pl-607,obj1648,Philadelphia,Philadelphia
place_279,obj1653-pl-623,obj1653,Philadelphia,Philadelphia
place_279,obj1659-pl-629,obj1659,Philadelphia,Philadelphia
place_279,obj1675-pl-674,obj1675,Philadelphia,Philadelphia
place_279,obj1687-pl-687,obj1687,Philadelphia,Philadelphia
place_279,obj1698-pl-706,obj1698,Philadelphia,Philadelphia
place_279,obj1703-pl-714,obj1703,Philadelphia,Philadelphia
place_279,obj1709-pl-723,obj1709,Philadelphia,Philadelphia
place_279,obj1715-pl-728,obj1715,Philadelphia,Philadelphia
place_279,obj1716-pl-729,obj1716,Philadelphia,Philadelphia
place_279,obj1717-pl-730,obj1717,Philadelphia,Philadelphia
place_279,obj1720-pl-739,obj1720,Philadelphia,Philadelphia
place_279,obj1722-pl-741,obj1722,Philadelphia,Philadelphia
place_279,obj1732-pl-755,obj1732,Philadelphia,Philadelphia
place_279,obj1742-pl-769,obj1742,Philadelphia,Philadelphia
place_279,obj1756-pl-792,obj1756,Philadelphia,Philadelphia
place_279,obj1771-pl-828,obj1771,Philadelphia,Philadelphia
place_279,obj1775-pl-838,obj1775,Philadelphia,Philadelphia
place_280,obj847-pl-144,obj847,Philly,Philly
place_281,obj1042-pl-427,obj1042,Pittsburgh,Pittsburgh
place_282,obj1174-pl-646,obj1174,Place de Italians,5 Place de Italians
place_283,obj1362-pl-88,obj1362,Place Louis 15,Place Louis 15
place_284,obj1270-pl-790,obj1270,Poland,Poland
place_285,obj1137-pl-583,obj1137,Portsmouth,Portsmouth
place_285,obj1646-pl-604,obj1646,Portsmouth,Portsmouth
place_286,obj859-pl-162,obj859,Portugal,Portugal
place_286,obj1847-pl-924,obj1847,Portugal,Portugal
place_287,obj1260-pl-773,obj1260,Princeton,Princeton
place_288,obj1133-pl-569,obj1133,Providence,Providence
place_288,obj1170-pl-639,obj1170,Providence,Providence
place_289,obj1271-pl-797,obj1271,Prussia,Prussia
place_290,obj1132-pl-567,obj1132,"Providence, Rhode Island","Providence, Rhode Island"
place_291,obj1050-pl-444,obj1050,"Providence, RI","Providence, RI"
place_291,obj1757-pl-795,obj1757,"Providence, RI","Providence, RI"
place_292,obj768-pl-22,obj768,Richmond,Richmond
place_292,obj953-pl-307,obj953,Richmond,Richmond
place_292,obj1011-pl-384,obj1011,Richmond,Richmond
place_292,obj1095-pl-492,obj1095,Richmond,Richmond
place_292,obj1099-pl-505,obj1099,Richmond,Richmond
place_292,obj1100-pl-510,obj1100,Richmond,Richmond
place_292,obj1250-pl-740,obj1250,Richmond,Richmond
place_292,obj1292-pl-834,obj1292,Richmond,Richmond
place_292,obj1352-pl-68,obj1352,Richmond,Richmond
place_292,obj1352-pl-69,obj1352,Richmond,Richmond
place_292,obj1380-pl-110,obj1380,Richmond,Richmond
place_292,obj1381-pl-112,obj1381,Richmond,Richmond
place_292,obj1390-pl-121,obj1390,Richmond,Richmond
place_292,obj1466-pl-266,obj1466,Richmond,Richmond
place_292,obj1471-pl-277,obj1471,Richmond,Richmond
place_292,obj1752-pl-785,obj1752,Richmond,Richmond
place_293,obj1476-pl-291,obj1476,Rio Colombia,Rio Colombia
place_294,obj902-pl-229,obj902,Rockaway,Rockaway
place_295,obj1126-pl-553,obj1126,Roma,Roma
place_296,obj1504-pl-335,obj1504,Rome,Rome
place_296,obj1564-pl-474,obj1564,Rome,Rome
place_296,obj1645-pl-601,obj1645,Rome,Rome
place_296,obj1689-pl-690,obj1689,Rome,Rome
place_296,obj1746-pl-775,obj1746,Rome,Rome
place_297,obj1138-pl-592,obj1138,Rotterdam,Rotterdam
place_298,obj1087-pl-479,obj1087,Ruckesevres,Ruckesevres
place_299,obj1296-pl-840,obj1296,Rue Basse du Rempart,Rue Basse du Rempart
place_300,obj887-pl-197,obj887,Rue Beaujolais,7 Rue Beaujolais
place_301,obj1735-pl-758,obj1735,Rue Castiglione,Rue Castiglione
place_302,obj1667-pl-658,obj1667,rue d’alger no 12,rue d’alger no 12
place_303,obj1870-pl-944,obj1870,rue d’Artur,rue d’Artur
place_304,obj955-pl-308,obj955,Rue de Bourbon,Rue de Bourbon
place_305,obj1464-pl-263,obj1464,rue de Dominique,11 rue de Dominique
place_305,obj1465-pl-264,obj1465,rue de Dominique,11 rue de Dominique
place_306,obj761-pl-14,obj761,Rue de Dragon,Rue de Dragon
place_307,obj1386-pl-119,obj1386,rue de la Madeline,41 rue de la Madeline
place_308,obj1559-pl-462,obj1559,rue de la victoire,20 rue de la victoire
place_309,obj1522-pl-372,obj1522,No. 24 rue de rivoli,No. 24 rue de rivoli
place_310,obj1167-pl-635,obj1167,Rue de Varcan,Rue de Varcan
place_311,obj1172-pl-643,obj1172,Rue de Varenne,Rue de Varenne
place_312,obj1120-pl-535,obj1120,Rue des Postes,Rue des Postes
place_313,obj1345-pl-61,obj1345,Rue Le Pelletier,16 Rue Le Pelletier
place_314,obj1407-pl-151,obj1407,Rue Lepellelier,19 Rue Lepellelier
place_315,obj1727-pl-749,obj1727,Rue Monsieur La Prince,20 Rue Monsieur La Prince
place_316,obj1486-pl-309,obj1486,Rue st Augar,40 Rue st Augar
place_317,obj1163-pl-629,obj1163,Rue St Honore,Rue St Honore
place_318,obj1449-pl-231,obj1449,Rue Tivoli,Rue Tivoli
place_319,obj1257-pl-760,obj1257,Russia,Russia
place_319,obj1270-pl-789,obj1270,Russia,Russia
place_319,obj1279-pl-808,obj1279,Russia,Russia
place_320,obj1137-pl-584,obj1137,Salisbury,Salisbury
place_321,obj1540-pl-428,obj1540,Salisbury,Salisbury
place_322,obj1398-pl-138,obj1398,Saratoga,Saratoga
place_323,obj769-pl-26,obj769,Scotland,Scotland
place_323,obj908-pl-238,obj908,Scotland,Scotland
place_323,obj952-pl-304,obj952,Scotland,Scotland
place_323,obj1019-pl-394,obj1019,Scotland,Scotland
place_323,obj1564-pl-477,obj1564,Scotland,Scotland
place_323,obj1618-pl-562,obj1618,Scotland,Scotland
place_323,obj1723-pl-744,obj1723,Scotland,Scotland
place_324,obj773-pl-41,obj773,Senegal,Senegal
place_325,obj1189-pl-667,obj1189,Sidney,Sidney
place_326,obj1444-pl-219,obj1444,S America,S America
place_327,obj773-pl-40,obj773,South America,South America
place_327,obj1215-pl-705,obj1215,South America,South America
place_328,obj1330-pl-45,obj1330,Columbia,Columbia
place_328,obj1358-pl-79,obj1358,Columbia,Columbia
place_328,obj1530-pl-391,obj1530,Columbia,Columbia
place_328,obj1663-pl-649,obj1663,Columbia,Columbia
place_328,obj1755-pl-790,obj1755,Columbia,Columbia
place_329,obj1358-pl-83,obj1358,Columbia SC,Columbia SC
place_330,obj1530-pl-395,obj1530,Lexington (SC) district,Lexington (SC) district
place_331,obj1333-pl-54,obj1333,S Carolina,S Carolina
place_332,obj958-pl-311,obj958,S. Carolina,S. Carolina
place_332,obj1330-pl-44,obj1330,S. Carolina,S. Carolina
place_333,obj1319-pl-19,obj1319,"Columbia, S.C","Columbia, [S.C]"
place_334,obj1332-pl-46,obj1332,"Charleston, SC","Charleston, SC"
place_335,obj1330-pl-35,obj1330,"Columbia, SC","Columbia, SC"
place_336,obj1530-pl-394,obj1530,SC,SC
place_337,obj925-pl-258,obj925,"Charleston, South Carolina","Charleston, South Carolina"
place_337,obj1405-pl-146,obj1405,"Charleston, South Carolina","Charleston, South Carolina"
place_338,obj1432-pl-192,obj1432,"Columbia, South Carolina","Columbia, South Carolina"
place_339,obj1321-pl-23,obj1321,South Carolina,South Carolina
place_339,obj1836-pl-895,obj1836,South Carolina,South Carolina
place_340,obj1560-pl-464,obj1560,"Granada, Spain","Granada, Spain"
place_341,obj879-pl-192,obj879,Spain,Spain
place_341,obj1528-pl-388,obj1528,Spain,Spain
place_341,obj1587-pl-516,obj1587,Spain,Spain
place_341,obj1847-pl-923,obj1847,Spain,Spain
place_342,obj801-pl-80,obj801,St Cloud,St Cloud
place_343,obj1747-pl-778,obj1747,St Croix,St Croix
place_344,obj952-pl-303,obj952,St Germain,St Germain
place_344,obj1654-pl-624,obj1654,St Germain,St Germain
place_345,obj1661-pl-635,obj1661,St Helena,St Helena
place_346,obj1322-pl-26,obj1322,St Louis,St Louis
place_346,obj1517-pl-358,obj1517,St Louis,St Louis
place_346,obj1544-pl-431,obj1544,St Louis,St Louis
place_346,obj1544-pl-434,obj1544,St Louis,St Louis
place_347,obj1154-pl-620,obj1154,St Roch,St Roch
place_348,obj1862-pl-938,obj1862,St Sulphice,St Sulphice
place_349,obj1747-pl-779,obj1747,St Thomas,St Thomas
place_350,obj1237-pl-724,obj1237,Stanley,Stanley
place_351,obj849-pl-146,obj849,Staten Island,Staten Island
place_352,obj1402-pl-142,obj1402,Suisse,Suisse
place_353,obj773-pl-38,obj773,Switzerland,Switzerland
place_353,obj1103-pl-523,obj1103,Switzerland,Switzerland
place_353,obj1402-pl-143,obj1402,Switzerland,Switzerland
place_353,obj1547-pl-444,obj1547,Switzerland,Switzerland
place_354,obj1596-pl-530,obj1596,Talamanca,Talamanca
place_355,obj1661-pl-637,obj1661,Taunton,Taunton
place_356,obj1645-pl-599,obj1645,"Nashville, Tennessee","Nashville, Tennessee"
place_357,obj1622-pl-568,obj1622,Tennessee,Tennessee
place_358,obj1122-pl-541,obj1122,Texas,Texas
place_358,obj1541-pl-428,obj1541,Texas,Texas
place_358,obj1757-pl-796,obj1757,Texas,Texas
place_358,obj1781-pl-845,obj1781,Texas,Texas
place_358,obj1783-pl-851,obj1783,Texas,Texas
place_359,obj1827-pl-888,obj1827,the Doubs,the Doubs
place_360,obj908-pl-237,obj908,the Floridas,the Floridas
place_361,obj1477-pl-293,obj1477,the Guianes,the Guianes
place_362,obj1754-pl-788,obj1754,the Hague,the Hague
place_363,obj1827-pl-889,obj1827,the Haute Saône,the Haute Saône
place_364,obj1145-pl-607,obj1145,the Ohio,the Ohio
place_365,obj1122-pl-544,obj1122,the other Asia,the other Asia
place_366,obj1194-pl-675,obj1194,the Potomac,the Potomac
place_367,obj1838-pl-900,obj1838,Tinnespan,Tinnespan
place_368,obj1427-pl-182,obj1427,Tobasco,Tobasco
place_368,obj1492-pl-316,obj1492,Tobasco,Tobasco
place_369,obj1447-pl-227,obj1447,Toulon,Toulon
place_370,obj1797-pl-864,obj1797,Tripoli,Tripoli
place_371,obj1547-pl-445,obj1547,Turkey,Turkey
place_372,obj806-pl-90,obj806,United States,United States
place_372,obj807-pl-96,obj807,United States,United States
place_372,obj853-pl-153,obj853,United States,United States
place_372,obj874-pl-187,obj874,United States,United States
place_372,obj1015-pl-388,obj1015,United States,United States
place_372,obj1043-pl-434,obj1043,United States,United States
place_372,obj1090-pl-482,obj1090,United States,United States
place_372,obj1151-pl-615,obj1151,United States,United States
place_372,obj1158-pl-625,obj1158,United States,United States
place_372,obj1171-pl-642,obj1171,United States,United States
place_372,obj1235-pl-719,obj1235,United States,United States
place_372,obj1257-pl-759,obj1257,United States,United States
place_372,obj1330-pl-36,obj1330,United States,United States
place_372,obj1340-pl-a11,obj1340,United States,United States
place_372,obj1349-pl-67,obj1349,United States,United States
place_372,obj1358-pl-82,obj1358,United States,United States
place_372,obj1478-pl-296,obj1478,United States,United States
place_372,obj1779-pl-843,obj1779,United States,United States
place_372,obj1791-pl-862,obj1791,United States,United States
place_372,obj1815-pl-868,obj1815,United States,United States
place_372,obj1829-pl-891,obj1829,United States,United States
place_372,obj1836-pl-894,obj1836,United States,United States
place_372,obj1843-pl-907,obj1843,United States,United States
place_372,obj1844-pl-914,obj1844,United States,United States
place_372,obj1845-pl-916,obj1845,United States,United States
place_372,obj1846-pl-918,obj1846,United States,United States
place_372,obj1847-pl-926,obj1847,United States,United States
place_372,obj1848-pl-927,obj1848,United States,United States
place_372,obj1850-pl-932,obj1850,United States,United States
place_372,obj1858-pl-936,obj1858,United States,United States
place_372,obj1890-pl-949,obj1890,United States,United States
place_373,obj755-pl-6,obj755,US,US
place_373,obj769-pl-29,obj769,US,US
place_373,obj770-pl-31,obj770,US,US
place_373,obj773-pl-39,obj773,US,US
place_373,obj780-pl-49,obj780,US,US
place_373,obj798-pl-72,obj798,US,US
place_373,obj801-pl-78,obj801,US,US
place_373,obj808-pl-98,obj808,US,US
place_373,obj863-pl-171,obj863,US,US
place_373,obj877-pl-190,obj877,US,US
place_373,obj1279-pl-809,obj1279,US,US
place_373,obj1398-pl-140,obj1398,US,US
place_373,obj1430-pl-189,obj1430,US,US
place_373,obj1467-pl-268,obj1467,US,US
place_373,obj1541-pl-429,obj1541,US,US
place_373,obj1560-pl-470,obj1560,US,US
place_373,obj1572-pl-494,obj1572,US,US
place_373,obj1586-pl-513,obj1586,US,US
place_374,obj1627-pl-575,obj1627,"Virginia, US","Virginia, US"
place_375,obj1838-pl-899,obj1838,Valladolid,Valladolid
place_376,obj1413-pl-159,obj1413,"Burlington, Vermont","Burlington, Vermont"
place_377,obj1191-pl-669,obj1191,Vermont,Vermont
place_377,obj1558-pl-460,obj1558,Vermont,Vermont
place_378,obj1102-pl-514,obj1102,Rue de Reservoir a Versailles,Rue de Reservoir a Versailles
place_379,obj866-pl-177,obj866,Versailles,Versailles
place_379,obj1102-pl-516,obj1102,Versailles,Versailles
place_379,obj1103-pl-520,obj1103,Versailles,Versailles
place_379,obj1156-pl-622,obj1156,Versailles,Versailles
place_379,obj1768-pl-819,obj1768,Versailles,Versailles
place_379,obj1769-pl-821,obj1769,Versailles,Versailles
place_379,obj1771-pl-825,obj1771,Versailles,Versailles
place_379,obj1771-pl-826,obj1771,Versailles,Versailles
place_379,obj1772-pl-830,obj1772,Versailles,Versailles
place_379,obj1876-pl-947,obj1876,Versailles,Versailles
place_380,obj1122-pl-543,obj1122,Vienna,Vienna
place_380,obj1524-pl-375,obj1524,Vienna,Vienna
place_380,obj1588-pl-518,obj1588,Vienna,Vienna
place_380,obj1668-pl-659,obj1668,Vienna,Vienna
place_381,obj1010-pl-381,obj1010,city of Richmond,city of Richmond
place_382,obj1621-pl-565,obj1621,"Jefferson County, VA","Jefferson County, VA"
place_383,obj1436-pl-197,obj1436,"Lexington, VA","Lexington, VA"
place_383,obj1519-pl-363,obj1519,"Lexington, VA","Lexington, VA"
place_384,obj1533-pl-410,obj1533,"Richmond, VA","Richmond, VA"
place_384,obj1534-pl-413,obj1534,"Richmond, VA","Richmond, VA"
place_384,obj1576-pl-501,obj1576,"Richmond, VA","Richmond, VA"
place_384,obj1626-pl-573,obj1626,"Richmond, VA","Richmond, VA"
place_385,obj1530-pl-393,obj1530,VA,VA
place_385,obj1533-pl-411,obj1533,VA,VA
place_385,obj1534-pl-415,obj1534,VA,VA
place_385,obj1547-pl-442,obj1547,VA,VA
place_385,obj1585-pl-511,obj1585,VA,VA
place_385,obj1588-pl-519,obj1588,VA,VA
place_385,obj1617-pl-561,obj1617,VA,VA
place_385,obj1627-pl-577,obj1627,VA,VA
place_385,obj1893-pl-956,obj1893,VA,VA
place_386,obj1597-pl-531,obj1597,"Burlington, Virginia","Burlington, Virginia"
place_387,obj942-pl-274,obj942,Virginia,Virginia
place_387,obj998-pl-367,obj998,Virginia,Virginia
place_387,obj1011-pl-386,obj1011,Virginia,Virginia
place_387,obj1095-pl-491,obj1095,Virginia,Virginia
place_387,obj1165-pl-632,obj1165,Virginia,Virginia
place_387,obj1203-pl-683,obj1203,Virginia,Virginia
place_387,obj1209-pl-694,obj1209,Virginia,Virginia
place_387,obj1259-pl-765,obj1259,Virginia,Virginia
place_387,obj1294-pl-837,obj1294,Virginia,Virginia
place_387,obj1358-pl-81,obj1358,Virginia,Virginia
place_387,obj1422-pl-170,obj1422,Virginia,Virginia
place_387,obj1426-pl-179,obj1426,Virginia,Virginia
place_387,obj1438-pl-200,obj1438,Virginia,Virginia
place_387,obj1455-pl-246,obj1455,Virginia,Virginia
place_387,obj1598-pl-534,obj1598,Virginia,Virginia
place_387,obj1836-pl-897,obj1836,Virginia,Virginia
place_388,obj1288-pl-826,obj1288,Wheeling Virginia,Wheeling Virginia
place_389,obj1137-pl-586,obj1137,Wales,Wales
place_390,obj1271-pl-795,obj1271,Warsaw,Warsaw
place_391,obj853-pl-155,obj853,Washington,Washington
place_391,obj900-pl-224,obj900,Washington,Washington
place_391,obj952-pl-294,obj952,Washington,Washington
place_391,obj1004-pl-376,obj1004,Washington,Washington
place_391,obj1019-pl-395,obj1019,Washington,Washington
place_391,obj1080-pl-474,obj1080,Washington,Washington
place_391,obj1145-pl-601,obj1145,Washington,Washington
place_391,obj1151-pl-616,obj1151,Washington,Washington
place_391,obj1152-pl-617,obj1152,Washington,Washington
place_391,obj1158-pl-626,obj1158,Washington,Washington
place_391,obj1173-pl-644,obj1173,Washington,Washington
place_391,obj1203-pl-684,obj1203,Washington,Washington
place_391,obj1215-pl-701,obj1215,Washington,Washington
place_391,obj1216-pl-706,obj1216,Washington,Washington
place_391,obj1250-pl-741,obj1250,Washington,Washington
place_391,obj1260-pl-771,obj1260,Washington,Washington
place_391,obj1271-pl-793,obj1271,Washington,Washington
place_391,obj1274-pl-800,obj1274,Washington,Washington
place_391,obj1281-pl-815,obj1281,Washington,Washington
place_391,obj1322-pl-24,obj1322,Washington,Washington
place_391,obj1438-pl-201,obj1438,Washington,Washington
place_391,obj1547-pl-441,obj1547,Washington,Washington
place_391,obj1550-pl-450,obj1550,Washington,Washington
place_391,obj1574-pl-497,obj1574,Washington,Washington
place_391,obj1581-pl-508,obj1581,Washington,Washington
place_391,obj1598-pl-535,obj1598,Washington,Washington
place_391,obj1663-pl-648,obj1663,Washington,Washington
place_391,obj1663-pl-651,obj1663,Washington,Washington
place_391,obj1669-pl-663,obj1669,Washington,Washington
place_391,obj1671-pl-668,obj1671,Washington,Washington
place_391,obj1688-pl-689,obj1688,Washington,Washington
place_391,obj1693-pl-698,obj1693,Washington,Washington
place_391,obj1695-pl-702,obj1695,Washington,Washington
place_391,obj1695-pl-703,obj1695,Washington,Washington
place_391,obj1719-pl-735,obj1719,Washington,Washington
place_391,obj1783-pl-850,obj1783,Washington,Washington
place_391,obj1791-pl-861,obj1791,Washington,Washington
place_391,obj1804-pl-866,obj1804,Washington,Washington
place_391,obj1838-pl-898,obj1838,Washington,Washington
place_391,obj1891-pl-950,obj1891,Washington,Washington
place_392,obj989-pl-354,obj989,Treasury Department,Treasury Department
place_393,obj1382-pl-115,obj1382,Washington City,Washington City
place_393,obj1571-pl-489,obj1571,Washington City,Washington City
place_394,obj1379-pl-109,obj1379,Washington DC,[Washington DC]
place_395,obj1071-pl-461,obj1071,Washington DC,Washington DC
place_395,obj1484-pl-308,obj1484,Washington DC,Washington DC
place_396,obj836-pl-124,obj836,West Indies,West Indies
place_397,obj1096-pl-494,obj1096,West Point,West Point
place_397,obj1097-pl-496,obj1097,West Point,West Point
place_397,obj1097-pl-497,obj1097,West Point,West Point
place_397,obj1622-pl-567,obj1622,West Point,West Point
place_397,obj1635-pl-590,obj1635,West Point,West Point
place_398,obj1010-pl-380,obj1010,Williamsburg,Williamsburg
place_398,obj1095-pl-490,obj1095,Williamsburg,Williamsburg
